COD;DESCRIÇÃO;CATEGORIA;PREÇO UNITÁRIO;ID LOJA;MOVIMENTAÇÃO;TIPO
MOV07998;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;2;ENTRADA
MOV07999;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA D;2;ENTRADA
MOV08000;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA D;-2;SAÍDA
MOV08001;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA D;1;ENTRADA
MOV08002;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA B;2;ENTRADA
MOV08003;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA C;2;ENTRADA
MOV08004;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;6;ENTRADA
MOV08005;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA B;1;DEVOLUÇÃO
MOV08006;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA E;2;ENTRADA
MOV08007;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA D;-2;SAÍDA
MOV08008;REGATA FEM. PRETA;ROUPAS;79,99;LOJA E;4;ENTRADA
MOV08009;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA A;4;ENTRADA
MOV08010;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA D;1;ENTRADA
MOV08011;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA B;1;ENTRADA
MOV08012;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA B;-4;SAÍDA
MOV08013;REGATA FEM. PRETA;ROUPAS;79,99;LOJA A;7;ENTRADA
MOV08014;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA B;-1;SAÍDA
MOV08015;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA D;2;ENTRADA
MOV08016;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;-4;SAÍDA
MOV08017;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA D;-1;SAÍDA
MOV08018;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA A;-2;SAÍDA
MOV08019;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA B;-1;SAÍDA
MOV08020;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA A;-1;SAÍDA
MOV08021;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA A;3;DEVOLUÇÃO
MOV08022;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;-5;SAÍDA
MOV08023;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA B;-3;SAÍDA
MOV08024;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;-4;SAÍDA
MOV08025;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;3;ENTRADA
MOV08026;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;1;ENTRADA
MOV08027;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA D;1;ENTRADA
MOV08028;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA E;1;ENTRADA
MOV08029;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA D;-1;SAÍDA
MOV08030;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;-2;SAÍDA
MOV08031;JAQUETA FIT. FEM. PRETA;ROUPAS;139,99;LOJA B;-1;SAÍDA
MOV08032;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;3;ENTRADA
MOV08033;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA B;6;ENTRADA
MOV08034;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA B;1;ENTRADA
MOV08035;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA B;5;ENTRADA
MOV08036;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA C;-1;SAÍDA
MOV08037;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA C;2;ENTRADA
MOV08038;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA A;-1;SAÍDA
MOV08039;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA D;1;ENTRADA
MOV08040;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA C;2;ENTRADA
MOV08041;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA B;2;ENTRADA
MOV08042;REGATA FEM. CINZA;ROUPAS;59,99;LOJA E;-2;SAÍDA
MOV08043;REGATA FEM. PRETA;ROUPAS;79,99;LOJA B;-5;SAÍDA
MOV08044;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;-2;SAÍDA
MOV08045;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;2;ENTRADA
MOV08046;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA D;1;ENTRADA
MOV08047;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA C;4;ENTRADA
MOV08048;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA B;-1;SAÍDA
MOV08049;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA E;1;ENTRADA
MOV08050;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA C;1;ENTRADA
MOV08051;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA D;1;ENTRADA
MOV08052;REGATA FEM. AZUL;ROUPAS;89,99;LOJA B;-1;SAÍDA
MOV08053;JAQUETA FIT. FEM. PRETA;ROUPAS;139,99;LOJA D;1;ENTRADA
MOV08054;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA A;4;ENTRADA
MOV08055;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA C;3;ENTRADA
MOV08056;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA D;3;ENTRADA
MOV08057;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA A;3;ENTRADA
MOV08058;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA A;1;ENTRADA
MOV08059;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;5;ENTRADA
MOV08060;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA C;1;ENTRADA
MOV08061;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA E;-1;SAÍDA
MOV08062;REGATA FEM. AZUL;ROUPAS;89,99;LOJA A;-4;SAÍDA
MOV08063;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA D;5;ENTRADA
MOV08064;JAQUETA FIT. FEM. PRETA;ROUPAS;139,99;LOJA C;-1;SAÍDA
MOV08065;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA A;-5;SAÍDA
MOV08066;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;-2;SAÍDA
MOV08067;REGATA FEM. PRETA;ROUPAS;79,99;LOJA A;8;ENTRADA
MOV08068;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA A;4;ENTRADA
MOV08069;REGATA FEM. PRETA;ROUPAS;79,99;LOJA B;2;ENTRADA
MOV08070;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA C;-1;SAÍDA
MOV08071;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA D;-1;SAÍDA
MOV08072;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA C;1;DEVOLUÇÃO
MOV08073;REGATA FEM. CINZA;ROUPAS;59,99;LOJA A;4;ENTRADA
MOV08074;REGATA FEM. CINZA;ROUPAS;59,99;LOJA D;-4;SAÍDA
MOV08075;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA D;-5;SAÍDA
MOV08076;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA B;-1;SAÍDA
MOV08077;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA B;1;ENTRADA
MOV08078;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;2;DEVOLUÇÃO
MOV08079;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA D;1;ENTRADA
MOV08080;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;1;ENTRADA
MOV08081;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA B;-3;SAÍDA
MOV08082;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA A;3;ENTRADA
MOV08083;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA B;-5;SAÍDA
MOV08084;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;2;ENTRADA
MOV08085;REGATA FEM. PRETA;ROUPAS;79,99;LOJA C;-1;SAÍDA
MOV08086;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;-4;SAÍDA
MOV08087;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;-1;SAÍDA
MOV08088;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;1;ENTRADA
MOV08089;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA B;1;ENTRADA
MOV08090;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;2;ENTRADA
MOV08091;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA A;1;ENTRADA
MOV08092;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;-1;SAÍDA
MOV08093;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA C;1;DEVOLUÇÃO
MOV08094;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA B;1;ENTRADA
MOV08095;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;1;ENTRADA
MOV08096;REGATA FEM. PRETA;ROUPAS;79,99;LOJA B;-1;SAÍDA
MOV08097;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA A;2;ENTRADA
MOV08098;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA B;2;ENTRADA
MOV08099;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA C;2;ENTRADA
MOV08100;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA D;-2;SAÍDA
MOV08101;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA C;1;ENTRADA
MOV08102;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;2;ENTRADA
MOV08103;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;1;ENTRADA
MOV08104;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;-1;SAÍDA
MOV08105;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;-2;SAÍDA
MOV08106;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA C;-1;SAÍDA
MOV08107;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA E;1;ENTRADA
MOV08108;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA C;1;ENTRADA
MOV08109;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA D;-2;SAÍDA
MOV08110;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA A;3;ENTRADA
MOV08111;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;2;ENTRADA
MOV08112;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA B;-2;SAÍDA
MOV08113;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA A;1;ENTRADA
MOV08114;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA A;2;ENTRADA
MOV08115;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA B;6;ENTRADA
MOV08116;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;1;DEVOLUÇÃO
MOV08117;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA E;1;ENTRADA
MOV08118;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA D;1;ENTRADA
MOV08119;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA E;1;ENTRADA
MOV08120;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV08121;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA D;2;ENTRADA
MOV08122;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;-1;SAÍDA
MOV08123;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;-1;SAÍDA
MOV08124;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;1;ENTRADA
MOV08125;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA A;1;ENTRADA
MOV08126;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA D;-1;SAÍDA
MOV08127;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA E;-2;SAÍDA
MOV08128;REGATA FEM. ROSA;ROUPAS;89,99;LOJA A;1;ENTRADA
MOV08129;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA E;-5;SAÍDA
MOV08130;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA C;2;ENTRADA
MOV08131;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA E;-1;SAÍDA
MOV08132;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;1;ENTRADA
MOV08133;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA B;-3;SAÍDA
MOV08134;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA B;2;DEVOLUÇÃO
MOV08135;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA A;1;ENTRADA
MOV08136;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA D;-1;SAÍDA
MOV08137;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA D;1;ENTRADA
MOV08138;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV08139;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;-1;SAÍDA
MOV08140;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA C;2;ENTRADA
MOV08141;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA B;-2;SAÍDA
MOV08142;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;4;DEVOLUÇÃO
MOV08143;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA E;-3;SAÍDA
MOV08144;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA A;-4;SAÍDA
MOV08145;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA C;2;ENTRADA
MOV08146;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;-2;SAÍDA
MOV08147;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA D;1;ENTRADA
MOV08148;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA D;1;ENTRADA
MOV08149;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;-2;SAÍDA
MOV08150;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;-4;SAÍDA
MOV08151;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA A;-2;SAÍDA
MOV08152;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA A;2;ENTRADA
MOV08153;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA B;4;ENTRADA
MOV08154;REGATA FEM. PRETA;ROUPAS;79,99;LOJA C;-1;SAÍDA
MOV08155;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;-2;SAÍDA
MOV08156;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA A;1;ENTRADA
MOV08157;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA D;2;ENTRADA
MOV08158;REGATA FEM. AZUL;ROUPAS;89,99;LOJA B;-2;SAÍDA
MOV08159;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA A;1;ENTRADA
MOV08160;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA B;1;ENTRADA
MOV08161;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;1;ENTRADA
MOV08162;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA C;-1;SAÍDA
MOV08163;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;6;ENTRADA
MOV08164;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;1;ENTRADA
MOV08165;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA E;1;ENTRADA
MOV08166;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA A;-1;SAÍDA
MOV08167;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA A;-1;SAÍDA
MOV08168;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA C;-2;SAÍDA
MOV08169;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;1;ENTRADA
MOV08170;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA A;-1;SAÍDA
MOV08171;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA E;-2;SAÍDA
MOV08172;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA C;1;ENTRADA
MOV08173;REGATA FEM. PRETA;ROUPAS;79,99;LOJA B;1;ENTRADA
MOV08174;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA A;1;ENTRADA
MOV08175;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA A;-2;SAÍDA
MOV08176;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA D;3;ENTRADA
MOV08177;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV08178;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA A;-2;SAÍDA
MOV08179;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA D;-1;SAÍDA
MOV08180;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA B;2;ENTRADA
MOV08181;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA A;-1;SAÍDA
MOV08182;REGATA FEM. CINZA;ROUPAS;59,99;LOJA D;1;ENTRADA
MOV08183;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;2;ENTRADA
MOV08184;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA A;-3;SAÍDA
MOV08185;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA C;-2;SAÍDA
MOV08186;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA B;-1;SAÍDA
MOV08187;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA A;1;ENTRADA
MOV08188;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;-2;SAÍDA
MOV08189;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA B;2;ENTRADA
MOV08190;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA D;-2;SAÍDA
MOV08191;REGATA FEM. ROSA;ROUPAS;89,99;LOJA A;-4;SAÍDA
MOV08192;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;-2;SAÍDA
MOV08193;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;3;ENTRADA
MOV08194;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA D;5;ENTRADA
MOV08195;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA A;-1;SAÍDA
MOV08196;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA A;2;ENTRADA
MOV08197;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;1;ENTRADA
MOV08198;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA A;2;ENTRADA
MOV08199;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA B;3;ENTRADA
MOV08200;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;-1;SAÍDA
MOV08201;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;-4;SAÍDA
MOV08202;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;3;ENTRADA
MOV08203;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA B;-1;SAÍDA
MOV08204;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA E;3;ENTRADA
MOV08205;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;-3;SAÍDA
MOV08206;REGATA FEM. CINZA;ROUPAS;59,99;LOJA A;3;ENTRADA
MOV08207;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA B;1;ENTRADA
MOV08208;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA D;4;ENTRADA
MOV08209;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA B;2;ENTRADA
MOV08210;REGATA FEM. PRETA;ROUPAS;79,99;LOJA C;1;DEVOLUÇÃO
MOV08211;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA A;-2;SAÍDA
MOV08212;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA D;4;ENTRADA
MOV08213;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;1;ENTRADA
MOV08214;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA E;3;ENTRADA
MOV08215;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA B;4;ENTRADA
MOV08216;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA A;-1;SAÍDA
MOV08217;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA A;-1;SAÍDA
MOV08218;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;-1;SAÍDA
MOV08219;REGATA FEM. ROSA;ROUPAS;89,99;LOJA C;-1;SAÍDA
MOV08220;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA D;1;DEVOLUÇÃO
MOV08221;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;-1;SAÍDA
MOV08222;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA D;1;ENTRADA
MOV08223;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA C;-1;SAÍDA
MOV08224;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;-1;SAÍDA
MOV08225;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA D;2;ENTRADA
MOV08226;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA A;1;ENTRADA
MOV08227;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA D;-1;SAÍDA
MOV08228;REGATA FEM. ROSA;ROUPAS;89,99;LOJA D;1;ENTRADA
MOV08229;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA D;4;ENTRADA
MOV08230;REGATA FEM. AZUL;ROUPAS;89,99;LOJA D;1;ENTRADA
MOV08231;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA C;-2;SAÍDA
MOV08232;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA A;1;ENTRADA
MOV08233;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA C;-2;SAÍDA
MOV08234;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;-2;SAÍDA
MOV08235;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA B;5;ENTRADA
MOV08236;JAQUETA FIT. FEM. PRETA;ROUPAS;139,99;LOJA C;1;ENTRADA
MOV08237;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA D;1;ENTRADA
MOV08238;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA B;4;ENTRADA
MOV08239;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA D;3;ENTRADA
MOV08240;REGATA FEM. ROSA;ROUPAS;89,99;LOJA D;1;ENTRADA
MOV08241;REGATA FEM. ROSA;ROUPAS;89,99;LOJA C;4;ENTRADA
MOV08242;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA C;-2;SAÍDA
MOV08243;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;-4;SAÍDA
MOV08244;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA D;1;ENTRADA
MOV08245;REGATA FEM. AZUL;ROUPAS;89,99;LOJA A;2;ENTRADA
MOV08246;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA A;1;ENTRADA
MOV08247;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA B;1;ENTRADA
MOV08248;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA A;-1;SAÍDA
MOV08249;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;-2;SAÍDA
MOV08250;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA B;1;ENTRADA
MOV08251;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA D;1;ENTRADA
MOV08252;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA B;-1;SAÍDA
MOV08253;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA A;1;ENTRADA
MOV08254;REGATA FEM. AZUL;ROUPAS;89,99;LOJA B;-1;SAÍDA
MOV08255;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA C;6;DEVOLUÇÃO
MOV08256;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA E;-1;SAÍDA
MOV08257;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA B;-1;SAÍDA
MOV08258;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;1;ENTRADA
MOV08259;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA C;1;ENTRADA
MOV08260;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA E;1;ENTRADA
MOV08261;REGATA FEM. AZUL;ROUPAS;89,99;LOJA C;-1;SAÍDA
MOV08262;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA A;1;ENTRADA
MOV08263;REGATA FEM. AZUL;ROUPAS;89,99;LOJA D;3;ENTRADA
MOV08264;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA C;2;ENTRADA
MOV08265;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;3;ENTRADA
MOV08266;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;2;ENTRADA
MOV08267;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA C;-2;SAÍDA
MOV08268;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV08269;JAQUETA FIT. FEM. PRETA;ROUPAS;139,99;LOJA A;2;ENTRADA
MOV08270;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;5;ENTRADA
MOV08271;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA B;1;ENTRADA
MOV08272;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA C;1;ENTRADA
MOV08273;REGATA FEM. PRETA;ROUPAS;79,99;LOJA C;-2;SAÍDA
MOV08274;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA C;2;ENTRADA
MOV08275;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA B;1;ENTRADA
MOV08276;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA A;2;ENTRADA
MOV08277;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA B;1;ENTRADA
